Description	pcrtB22h_vs_GFP22h_filtered	pcrtB25h_vs_GFP25h_filtered	pcrtBAA_vs_GFPAA_filtered	pcrtBBB_vs_GFPBB_filtered	pcrtBYY_vs_GFPYY_filtered	pcrtB28h_vs_GFP28h_filtered	pcrtB34h_vs_GFP34h_filtered	pcrtB37h_vs_GFP37h_filtered	pcrtBZZ_vs_GFPZZ_filtered	pcrtBCC_vs_GFPCC_filtered	pcrtB40h_vs_GFP40h_filtered	pcrtBDD_vs_GFPDD_filtered	pcrtB46h_vs_GFP46h_filtered	pcrtB56h_vs_GFP56h_filtered	pcrtBEE_vs_GFPEE_filtered	pcrtB96h_vs_GFP96h_filtered
Niben261Chr01g0166018.1	Unknown protein"	-2.30113341486131	-2.60400316751399	-2.21558414880467	-2.0113638821705	-2.00523736198167	-1.96328804222594	-0.643492184174595	NA	NA	NA	NA	NA	2.18704030528652	2.02032542022884	1.87051206760684	NA
Niben261Chr01g0186008.1	Glycerol-3-phosphate acyltransferase 1"	NA	NA	NA	NA	NA	-1.18414157269387	NA	NA	NA	NA	NA	NA	1.62909423470708	2.71054305230172	2.35085884878031	NA
Niben261Chr01g0194003.1	Xyloglucan endotransglucosylase/hydrolase"	-1.61388300877469	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.21477686222518	3.76827221154681	2.80626069128853	-1.42758154338771
Niben261Chr01g0203008.1	Ubiquinone biosynthesis O-methyltransferase. mitochondrial"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g0218001.1	Vq motif-containing protein 1"	-1.79058510332705	-1.5005770240834	-1.57515797633662	-1.68439179782107	-1.55926954213299	-1.71237374323303	NA	NA	NA	NA	NA	NA	1.8801486148707	2.56377255544739	2.49790068648839	NA
Niben261Chr01g0314003.1	Protein kinase domain-containing protein"	NA	0.727699051662542	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g0322008.1	3-deoxy-manno-octulosonate cytidylyltransferase"	-1.41157382773505	-0.995894603079869	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.93074617191918	0.913463787648362	0.966937512531682	NA
Niben261Chr01g0363002.1	G-type lectin S-receptor-like serine/threonine-protein kinase At4g27290"	-1.54516801334212	-1.13411052358142	-1.21230704197701	NA	NA	-0.645379143150963	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g0387012.1	scarecrow-like protein 21"	-1.58848717018804	-1.25464220038196	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g0393002.1	Unknown protein"	NA	NA	NA	NA	NA	NA	-0.835227588517117	NA	NA	NA	-0.837230524901957	NA	NA	NA	NA	NA
Niben261Chr01g0425001.1	Tetraacyldisaccharide 4'-kinase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g0527008.1	PPM-type phosphatase domain-containing protein"	-0.724844648991417	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.18297456577344	NA	NA
Niben261Chr01g0564005.1	Serine/threonine-protein phosphatase"	NA	-1.03227464428056	NA	NA	NA	-0.58841049053314	NA	NA	NA	NA	NA	NA	NA	0.673410717417777	0.625295120285241	NA
Niben261Chr01g0566001.1	HIG1 domain-containing protein"	NA	-2.01714428956691	NA	NA	-1.26899456059404	-1.0112353931505	NA	NA	NA	NA	NA	NA	NA	2.02344593133355	1.52631818471179	NA
Niben261Chr01g0638006.1	calcium-dependent protein kinase 32-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.00810301247126	NA	0.74728749534234	NA
Niben261Chr01g0725006.1	Oligopeptide transporter"	NA	NA	NA	-1.08830873893717	-0.823082894767155	-1.1136999735879	NA	NA	NA	NA	-1.06157914926261	NA	NA	NA	NA	NA
Niben261Chr01g0754006.1	RPW8 domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.697236004990889	NA	NA	0.59430984551121	NA	NA
Niben261Chr01g0872016.1	Glycerate 2-kinase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.78891176548009	NA	NA
Niben261Chr01g0893005.1	GATA transcription factor 1"	NA	NA	NA	NA	NA	-0.737766609408951	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.64555534134818
Niben261Chr01g0952001.1	probably inactive leucine-rich repeat receptor-like protein kinase IMK2"	-1.15478470617115	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.02595934841033	NA	0.659411714999293
Niben261Chr01g0971006.1	MENTAL domain-containing protein"	-1.50282993381144	-1.31779892578574	-1.36895547568433	NA	NA	-0.652565721546843	NA	NA	NA	NA	NA	NA	0.947687505578443	1.46131715999809	1.40510852795254	-0.660246513568287
Niben261Chr01g1023001.1	lysine-specific demethylase JMJ706-like"	-1.08062435517516	-1.27399035431228	-1.06184296968248	-1.04831456275205	-1.01002648288241	-1.00793899250094	NA	NA	NA	NA	-1.38826625916691	NA	1.41180413129505	0.806939970396063	0.933447332183456	NA
Niben261Chr01g1045005.1	UDP-4-amino-4. 6-dideoxy-N-acetyl-beta-L-altrosamine transaminase"	-1.89435757817063	-1.44375855079005	-1.57950975830559	NA	-1.03221796529832	-0.919974086132146	NA	NA	NA	NA	NA	NA	1.06884970075275	0.980478594391078	1.02356194033814	NA
