Description	pcrtB22h_vs_GFP22h_filtered	pcrtB25h_vs_GFP25h_filtered	pcrtBAA_vs_GFPAA_filtered	pcrtBBB_vs_GFPBB_filtered	pcrtBYY_vs_GFPYY_filtered	pcrtB28h_vs_GFP28h_filtered	pcrtB34h_vs_GFP34h_filtered	pcrtB37h_vs_GFP37h_filtered	pcrtBZZ_vs_GFPZZ_filtered	pcrtBCC_vs_GFPCC_filtered	pcrtB40h_vs_GFP40h_filtered	pcrtBDD_vs_GFPDD_filtered	pcrtB46h_vs_GFP46h_filtered	pcrtB56h_vs_GFP56h_filtered	pcrtBEE_vs_GFPEE_filtered	pcrtB96h_vs_GFP96h_filtered
Niben261Chr01g0020005.1	aquaporin PIP2-1-like"	NA	1.44001323645728	0.98787438681401	1.81146506346101	1.59356828044141	2.27708130998168	1.72319837788133	NA	NA	NA	0.804517709980168	NA	NA	-1.03627644378376	NA	NA
Niben261Chr01g0020015.1	serine/threonine-protein kinase-like protein CCR1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.16883074996844	-1.20510308272615	NA
Niben261Chr01g0032001.1	Protein kinase domain-containing protein"	NA	-0.69585005146802	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g0041003.1	Heavy metal-associated isoprenylated plant protein 3"	NA	NA	NA	NA	NA	NA	NA	NA	0.684784840265387	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g0054001.1	Ethylene-responsive transcription factor"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.78227761237134	1.63378262816039	NA
Niben261Chr01g0055003.1	expansin-B3-like"	NA	NA	NA	NA	1.11626980993748	NA	NA	NA	NA	NA	NA	NA	NA	-1.06435681873487	-1.17459839271215	NA
Niben261Chr01g0064002.1	1.3-beta-glucan synthase"	NA	-0.969883047027103	NA	NA	-0.732487378070814	NA	NA	NA	NA	NA	NA	NA	NA	0.655809594711655	NA	-0.591337442209709
Niben261Chr01g0078002.1	Protein kinase domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.610750496392126	NA	NA	NA
Niben261Chr01g0086006.1	Receptor-like protein kinase hsl1"	NA	0.729295080866671	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.60312297034192	-1.02617478468358	-1.01326765227631	NA
Niben261Chr01g0095003.1	Ras-related protein raba1f"	NA	-0.700991562495568	NA	NA	NA	NA	-0.742816693193743	NA	NA	NA	-0.696429033576192	NA	NA	NA	NA	NA
Niben261Chr01g0100005.1	PLASMODESMATA CALLOSE-BINDING PROTEIN 5"	NA	NA	NA	NA	NA	NA	NA	NA	0.692148461366784	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g0109004.1	protein trichome birefringence-like 39"	NA	NA	-0.859879440114196	NA	-0.687696952735197	NA	0.953412233326661	NA	0.938105912586102	NA	1.64840202579394	1.69694404020723	1.48756095709069	2.79232232596358	2.40651701120962	NA
Niben261Chr01g0129012.1	Serine/threonine-protein kinase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.670463477683476	NA	NA	NA	NA	NA
Niben261Chr01g0138013.1	Chr1:1772454-1773228 REVERSE LENGTH=189"	-1.00163906760199	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.820365477484208	NA	NA	NA
Niben261Chr01g0144005.1	Receptor-like serine/threonine-protein kinase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g0145001.1	Receptor-like serine/threonine-protein kinase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g0168007.1	Myb-like domain-containing protein"	NA	-0.959392015535646	-1.10320509694806	-1.05141365484155	-1.02542322946175	-1.10598126563362	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g0220007.1	RING-type domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.838180299056479	NA	NA	NA	NA	NA
Niben261Chr01g0236018.1	C2 domain-containing protein At1g53590-like"	NA	NA	NA	NA	NA	-0.698363680125767	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g0269011.1	Tubby-like F-box protein 7"	NA	-0.658671053179949	NA	NA	-0.595762292608113	-0.6998287645313	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g0273002.1	epidermis-specific secreted glycoprotein EP1-like"	NA	-0.952571775016133	-1.2683548844325	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.82132261165563	NA	0.906984585183963	0.741917595012855
Niben261Chr01g0297001.1	Protein yippee-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.16442673550475	0.953067501452416
Niben261Chr01g0325015.1	choline transporter-like protein 2"	NA	0.726893957118282	0.618749651143152	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.769024179635962	-0.714604338330508	NA
Niben261Chr01g0393017.1	Autophagy-related protein 18f"	NA	-1.01090607832106	NA	NA	-0.712541999642988	-0.624990553053144	NA	NA	NA	NA	NA	NA	NA	0.847005224107007	0.602341009051695	NA
Niben261Chr01g0400002.1	TBC1 domain family member 15-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
