Description	pcrtB22h_vs_GFP22h_filtered	pcrtB25h_vs_GFP25h_filtered	pcrtBAA_vs_GFPAA_filtered	pcrtBBB_vs_GFPBB_filtered	pcrtBYY_vs_GFPYY_filtered	pcrtB28h_vs_GFP28h_filtered	pcrtB34h_vs_GFP34h_filtered	pcrtB37h_vs_GFP37h_filtered	pcrtBZZ_vs_GFPZZ_filtered	pcrtBCC_vs_GFPCC_filtered	pcrtB40h_vs_GFP40h_filtered	pcrtBDD_vs_GFPDD_filtered	pcrtB46h_vs_GFP46h_filtered	pcrtB56h_vs_GFP56h_filtered	pcrtBEE_vs_GFPEE_filtered	pcrtB96h_vs_GFP96h_filtered
Niben261Chr01g0243007.1	Solanesyl diphosphate synthase"	NA	NA	NA	NA	NA	-0.761895291583395	NA	NA	NA	NA	NA	NA	-1.20964639073231	-2.26642772528155	NA	NA
Niben261Chr01g0712005.1	Glycosyltransferase family 92 protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.872626956019429	-0.985666560643859	NA	NA
Niben261Chr01g0965006.1	coronatine-insensitive protein 1-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.683566558693546	-0.776914531161633	-0.804857782857593	NA
Niben261Chr01g1287006.1	abscisic acid 8'-hydroxylase 4-like"	NA	NA	NA	0.884000221269797	NA	1.08452102852542	NA	NA	NA	NA	NA	NA	-0.988483390681071	-1.08229574539192	-1.07909624749845	-1.00464538410305
Niben261Chr02g0352004.1	Unknown protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.622069033231301	NA	NA	-0.645200505125289	NA	NA	NA
Niben261Chr02g0800009.1	DUF1336 domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.06650848302445	-0.898634596544039	-0.954382976988307	NA
Niben261Chr02g0810008.1	Thioredoxin"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.45508947477599	-0.94496566041468	-1.56168651102802
Niben261Chr02g0811008.1	Thioredoxin"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.10469788587082	NA	-0.884341243052741
Niben261Chr02g0881009.1	50S ribosomal protein L32. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.647928871694132	-0.590627069742924	NA
Niben261Chr02g0928001.1	Sulfotransferase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr02g1095016.1	Serine/threonine protein phosphatase 2A regulatory subunit"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr03g0190005.1	1.4-alpha-glucan branching enzyme"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.933839274595658	NA	NA	-0.910066979210033
Niben261Chr03g0354012.1	Heme A synthase"	NA	NA	NA	-0.699673858401202	NA	-0.729184566994143	-0.832247738248368	NA	NA	NA	-1.01431580114001	-1.04711038719469	-1.03357637916947	-1.52880852113529	-1.28556533289233	0.947581476773471
Niben261Chr03g0668002.1	Pectin acetylesterase"	NA	NA	NA	NA	NA	0.586794342713615	NA	-0.695727334824345	NA	NA	-0.76190421619997	-0.992278521955095	-1.10043203791367	-0.799525116474869	-0.926079318831814	NA
Niben261Chr03g0694016.1	Cryptochrome DASH"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.931653721122693	NA	NA	0.929622063291762
Niben261Chr03g0844005.1	Jacalin-related lectin 3"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.12839742852386	-0.906243723702682	-1.39198050393362
Niben261Chr03g0901006.1	Protein nrt1 ptr family 4.5"	NA	0.717770193878997	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.06664253023135	-0.87726712186974	NA
Niben261Chr03g0901010.1	Protein nrt1 ptr family 4.5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.08007750258393	-0.967870291664686	NA
Niben261Chr03g0954002.1	Obtusifoliol-14-demethylase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
