GeneID	Description	GFP22h1	GFP22h2	GFP22h3	GFP25h1	GFP25h2	GFP25h3	GFP28h1	GFP28h2	GFP28h3	GFP34h1	GFP34h2	GFP34h3	GFP37h1	GFP37h2	GFP37h3	GFP40h1	GFP40h2	GFP40h3	GFP46h1	GFP46h2	GFP46h3	GFP56h1	GFP56h2	GFP56h3	pcrtB22h1	pcrtB22h2	pcrtB22h3	pcrtB25h1	pcrtB25h2	pcrtB25h3	pcrtB28h1	pcrtB28h2	pcrtB28h3	pcrtB34h1	pcrtB34h2	pcrtB34h3	pcrtB37h1	pcrtB37h2	pcrtB37h3	pcrtB40h1	pcrtB40h2	pcrtB40h3	pcrtB46h1	pcrtB46h2	pcrtB46h3	pcrtB56h1	pcrtB56h2	pcrtB56h3
Niben261Chr01g0243007.1	Solanesyl diphosphate synthase	55.403667	61.935051	39.325544	55.394139	87.146232	55.065653	36.150454	25.993311	40.932349	12.710413	8.678874	16.140183	26.640781	23.806616	28.240121	83.618933	123.38897	92.589975	329.339502	327.648204	326.288271	157.221265	117.077776	112.514923	54.156985	46.368856	41.570811	40.919801	65.23165	45.655115	20.914045	21.823011	20.888892	17.453045	7.096834	12.703664	23.897328	31.988428	21.295231	99.89441	108.635047	92.309072	149.325761	116.058807	185.732506	25.624137	26.426997	28.917153
Niben261Chr01g0712005.1	Glycosyltransferase family 92 protein	4.551255	4.346416	3.783415	6.453321	8.902018	6.363668	4.001123	3.149376	3.697324	4.675751	6.12302	4.159235	10.740531	4.980411	8.113801	6.504838	12.929939	11.093595	26.304901	27.545252	26.438499	11.297227	12.256954	11.351016	4.071884	4.568493	3.398089	9.756296	7.065923	6.565716	5.343914	4.753779	4.981627	3.000767	4.731448	3.377576	7.40402	2.886415	6.347599	5.673603	10.101861	8.141898	18.682068	12.124407	14.733918	6.537027	4.663348	6.492358
Niben261Chr01g0965006.1	coronatine-insensitive protein 1-like	4.733836	5.504003	3.030012	3.316962	3.662751	2.708458	2.292499	1.905932	2.381915	4.506508	4.84579	5.475226	7.690639	6.570394	6.720015	8.826213	10.602028	8.837997	8.366077	9.682786	7.921208	8.302058	8.442857	8.075596	5.112859	4.694341	3.244	3.641231	5.097182	4.037274	3.310725	2.753442	2.910989	4.715248	4.590738	4.250713	7.568042	6.711361	6.656856	8.91032	8.790941	9.299643	4.806038	5.561108	6.315905	4.56923	5.310548	4.890274
Niben261Chr01g1287006.1	abscisic acid 8'-hydroxylase 4-like	1.241795	1.295158	0.860688	1.697867	3.598311	1.466029	1.441512	1.38131	2.054969	1.697327	1.459325	2.452119	2.929636	1.792972	2.375076	3.309684	4.147445	2.811265	8.583295	10.092617	8.769097	8.059434	8.127581	7.743517	2.396434	1.3318	1.357587	2.559605	3.099032	2.684154	3.232912	2.128155	3.849717	1.602113	2.183959	1.137301	2.070755	1.45779	1.878373	3.510186	3.275485	2.488893	4.440038	3.917374	5.497112	4.202611	3.517261	3.946347
Niben261Chr02g0352004.1	Unknown protein	78.225374	90.007666	67.679675	119.538456	141.550128	139.255801	114.497352	82.408586	73.414267	80.132958	68.740964	91.690974	108.74352	112.364351	104.421392	99.49911	130.416334	142.466667	206.897053	185.019989	148.405658	87.824551	95.546036	86.679292	69.050231	78.005212	80.034803	88.389684	135.112978	99.723221	82.896931	65.495312	69.258018	71.642365	69.182759	61.360329	85.271191	116.196559	69.7752	77.861219	91.027217	109.622807	123.161969	116.928316	134.27974	66.237919	54.631829	51.318813
Niben261Chr02g0800009.1	DUF1336 domain-containing protein	12.081054	12.446232	6.686247	9.592816	10.471758	8.606468	6.173721	6.350535	5.305782	12.022374	10.925721	11.199335	14.625877	11.58166	10.632089	18.458895	25.762454	21.926901	28.49743	33.638839	30.632754	18.432404	18.444353	18.232304	11.661374	12.58723	7.599099	8.770978	11.453717	8.721899	7.556219	5.102744	8.151882	7.84977	8.818647	9.536715	14.71189	9.32135	11.888901	21.571304	25.630765	20.458837	13.549735	14.014422	18.664479	10.995543	9.351714	10.394995
Niben261Chr02g0810008.1	Thioredoxin	82.018542	46.079485	42.25281	90.779253	109.302677	86.395922	59.116531	63.655613	110.594388	42.188367	51.776273	72.536275	101.143695	83.054786	95.362692	104.456125	121.762747	139.001431	314.018222	316.703767	439.67143	459.351523	415.902356	514.254854	108.448853	93.468906	56.844937	132.981974	122.483511	149.500433	112.045761	73.278855	132.323175	96.953775	64.77327	38.778117	103.13551	116.422069	115.489586	175.352749	143.607368	130.322853	406.181179	311.662103	391.383761	159.436872	189.139734	167.33498
Niben261Chr02g0811008.1	Thioredoxin	103.748053	115.110299	55.956497	147.826185	143.571093	149.526737	82.066243	93.805657	137.920068	56.141344	66.308292	85.426312	120.19352	106.226029	112.074116	126.045203	165.000819	135.571549	358.568635	309.324916	416.822202	446.068426	358.640252	536.658644	124.382319	147.336614	83.713829	196.721264	150.94757	202.000559	203.815103	90.685571	210.860455	110.203586	119.118591	61.69442	132.424016	118.732416	138.639796	212.410796	184.757368	168.579413	428.168246	322.392514	362.030539	189.049519	185.624399	195.839032
Niben261Chr02g0881009.1	50S ribosomal protein L32, chloroplastic	13.099098	18.911152	12.653765	13.149396	14.464032	15.121265	11.103428	11.846352	11.421777	15.535669	15.639671	14.766419	14.686841	14.939381	10.18879	13.395277	16.306715	19.435604	19.706941	23.247561	22.886723	28.736258	24.923139	28.318112	21.503212	16.992784	18.86687	19.803937	17.451999	18.857995	14.069678	10.789534	9.34617	10.129866	15.674647	11.452596	16.237693	11.382996	16.52128	13.608153	25.060006	19.162396	14.552759	15.78479	18.085127	14.681742	18.520698	18.551225
Niben261Chr02g0928001.1	Sulfotransferase	2.617361	1.157827	1.12247	0.8283	2.6525	2.044142	0.82863	1.654216	1.039514	1.242709	0.521558	1.052791	3.909392	1.339377	2.01038	3.611681	3.253478	4.555271	10.118569	12.169819	12.744886	9.105767	8.76783	12.214401	4.047765	2.760282	3.069522	3.959501	4.661505	4.72474	10.470004	5.784367	4.776044	3.398464	1.792769	1.13541	3.684432	4.19655	1.411826	6.900971	6.063714	5.303387	10.146912	8.813577	9.813621	5.497135	5.290407	6.383435
