Description	pcrtB22h_vs_GFP22h_filtered	pcrtB25h_vs_GFP25h_filtered	pcrtBAA_vs_GFPAA_filtered	pcrtBBB_vs_GFPBB_filtered	pcrtBYY_vs_GFPYY_filtered	pcrtB28h_vs_GFP28h_filtered	pcrtB34h_vs_GFP34h_filtered	pcrtB37h_vs_GFP37h_filtered	pcrtBZZ_vs_GFPZZ_filtered	pcrtBCC_vs_GFPCC_filtered	pcrtB40h_vs_GFP40h_filtered	pcrtBDD_vs_GFPDD_filtered	pcrtB46h_vs_GFP46h_filtered	pcrtB56h_vs_GFP56h_filtered	pcrtBEE_vs_GFPEE_filtered	pcrtB96h_vs_GFP96h_filtered
Niben261Chr01g0020006.1	Protein kinase domain-containing protein"	NA	-0.864869740391599	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.06956216445996	-0.682412800499651	NA	NA
Niben261Chr01g0030008.1	Phenylalanine ammonia-lyase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.22965460896177
Niben261Chr01g0030010.1	chromodomain-helicase-DNA-binding protein 3-like isoform X5"	-1.42489920261057	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.847933387561627	NA	0.764966763845939	NA
Niben261Chr01g0030011.1	chromodomain-helicase-DNA-binding protein 3 homolog"	-1.82795335989369	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.770788009566864	0.696313736347437	0.788705982706846	NA
Niben261Chr01g0068008.1	Ethylene-responsive transcription factor 4"	-1.16172888981012	-0.991079724025561	-0.986686786240251	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.652869337193677	NA	NA	-0.585814410492648
Niben261Chr01g0194003.1	Xyloglucan endotransglucosylase/hydrolase"	-1.61388300877469	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.21477686222518	3.76827221154681	2.80626069128853	-1.42758154338771
Niben261Chr01g0205006.1	Non-specific serine/threonine protein kinase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.999442474298801
Niben261Chr01g0218001.1	Vq motif-containing protein 1"	-1.79058510332705	-1.5005770240834	-1.57515797633662	-1.68439179782107	-1.55926954213299	-1.71237374323303	NA	NA	NA	NA	NA	NA	1.8801486148707	2.56377255544739	2.49790068648839	NA
Niben261Chr01g0322008.1	3-deoxy-manno-octulosonate cytidylyltransferase"	-1.41157382773505	-0.995894603079869	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.93074617191918	0.913463787648362	0.966937512531682	NA
Niben261Chr01g0364005.1	Receptor-like serine/threonine-protein kinase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.12692966609921	NA	NA	-0.956417427173965	NA	NA
