Description	pcrtB22h_vs_GFP22h_filtered	pcrtB25h_vs_GFP25h_filtered	pcrtBAA_vs_GFPAA_filtered	pcrtBBB_vs_GFPBB_filtered	pcrtBYY_vs_GFPYY_filtered	pcrtB28h_vs_GFP28h_filtered	pcrtB34h_vs_GFP34h_filtered	pcrtB37h_vs_GFP37h_filtered	pcrtBZZ_vs_GFPZZ_filtered	pcrtBCC_vs_GFPCC_filtered	pcrtB40h_vs_GFP40h_filtered	pcrtBDD_vs_GFPDD_filtered	pcrtB46h_vs_GFP46h_filtered	pcrtB56h_vs_GFP56h_filtered	pcrtBEE_vs_GFPEE_filtered	pcrtB96h_vs_GFP96h_filtered
Niben261Chr01g0011008.1	Ribonuclease P protein subunit p29"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g0034004.1	Ubiquitin-like domain-containing protein"	NA	1.28827136451958	1.07125313825448	1.82282713464542	1.6289595868846	1.77816352683633	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g0064025.1	Two pore calcium channel protein 1A"	NA	0.795713358827977	NA	NA	0.703220601544593	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g0118005.1	ATP synthase protein I"	NA	0.712461902239821	0.587725901304237	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g0151009.1	SHSP domain-containing protein"	NA	0.848660451953037	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.719072308661113
Niben261Chr01g0194010.1	SWIM-type domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g0349002.1	Chr4:13703417-13704655 REVERSE LENGTH=235"	NA	0.588439556535068	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.609747173994717	NA	NA	NA
Niben261Chr01g0452001.1	Mitochondrial import inner membrane translocase subunit TIM22"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.00451457941516
Niben261Chr01g0509004.1	Amino acid transporter"	NA	-0.861242860800209	NA	NA	-0.735420873437505	-0.691742607212826	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.18907813622599
Niben261Chr01g0565003.1	Dormancy-associated protein homolog 4"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.6318916818666	NA	NA
Niben261Chr01g0687007.1	mitochondrial import receptor subunit TOM20"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g0723010.1	zinc transporter 1-like"	NA	0.918755423344628	NA	1.07261007499937	0.989624069101773	1.01740234117734	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.768696177220151
Niben261Chr01g0754014.1	Serine/threonine protein kinase"	NA	0.640841774454925	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.650429822262831	NA	NA	NA
Niben261Chr01g0815010.1	Fe2OG dioxygenase domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g0826009.1	uridylate kinase-like"	NA	0.979137510154926	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.32108473036416
Niben261Chr01g0973008.1	LIM domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.743911856170704	NA	NA	NA	NA	NA
Niben261Chr01g1131013.1	peroxisome biogenesis protein 19-1-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.677020966795457
Niben261Chr01g1170009.1	Cysteine proteinase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g1188005.1	bifunctional nuclease 2-like"	NA	NA	NA	NA	NA	NA	0.782499802051143	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g1258008.1	Mitogen-activated protein kinase kinase kinase yoda"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.852394474782085	NA	NA	NA
Niben261Chr01g1290013.1	Methyltransferase PMT5"	NA	1.2440287259088	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g1317005.1	Protein RER1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g1346008.1	DNA replication complex GINS protein PSF1-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g1349001.1	Gtp-binding protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g1371004.1	Phytosulfokine-beta"	NA	0.599725736317817	NA	NA	NA	NA	0.831904687108602	NA	NA	NA	NA	NA	0.642920009114794	NA	NA	0.782213993427424
Niben261Chr01g1496003.1	ML domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g1511007.1	Peptidase_M50 domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.02012234097123
Niben261Chr01g1580004.1	zinc finger protein CONSTANS-LIKE 14-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.702639239730407	-0.737965075065829	NA	NA	-0.955845237141332
Niben261Chr01g1657020.1	Protein yippee-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g1709017.1	protein MODIFIER OF SNC1 11-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g1725007.1	F-box protein PP2-A15"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g1800010.1	glycine-rich RNA-binding protein-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.651152412970622	NA	NA
Niben261Chr01g1818002.1	Cell division protein FtsZ"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr02g0026001.1	Ubiquitin-conjugating enzyme e2 20"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr02g0046007.1	OTU domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr02g0049006.1	Phytocyanin domain-containing protein"	NA	0.743048091940327	NA	NA	0.754558536774577	0.785258927351769	NA	NA	NA	NA	NA	NA	NA	-0.717751247895817	NA	-0.700179671591122
Niben261Chr02g0078008.1	Lysine-specific demethylase jmj30"	NA	NA	NA	NA	NA	NA	-0.972491382622209	-1.20613002164618	-0.975728252753848	NA	-2.05344144775465	NA	-3.08874893219991	NA	NA	NA
Niben261Chr02g0115012.1	Lipase/lipooxygenase. PLAT/LH2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr02g0147002.1	Ring zinc finger protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr02g0168125.1	Actin depolymerizing factor"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr02g0284011.1	something about silencing protein 10"	NA	-0.987322551408351	NA	NA	-0.778668499418027	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr02g0378002.1	Xylose isomerase"	NA	0.826473794499891	NA	NA	0.669729756356805	NA	NA	NA	NA	NA	NA	NA	0.801961895681186	NA	NA	0.873231874486403
Niben261Chr02g0547006.1	splicing factor. suppressor of white-apricot homolog isoform X1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr02g0559006.1	nudix hydrolase 2-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.40172234843088	-1.14318141466736	NA
Niben261Chr02g0717005.1	Alpha-glucan water dikinase. chloroplastic"	NA	0.715407629023218	NA	NA	NA	NA	NA	NA	NA	NA	-0.640781655903521	NA	NA	NA	NA	NA
Niben261Chr02g0727009.1	NERD domain-containing protein"	NA	0.8229055038619	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr02g0746012.1	Carbonic anhydrase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr02g0791024.1	Inactive receptor-like protein kinase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.640178630448187	NA	0.700145437506758
Niben261Chr02g0822029.1	1.4-alpha-D-glucan glucanohydrolase"	NA	0.743259500414948	NA	0.817848937474988	0.818488429693662	0.816275400381545	NA	NA	NA	NA	NA	NA	NA	-0.817401597385773	NA	NA
Niben261Chr02g0869004.1	Kh domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr02g0893003.1	YccV-like domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr02g1029001.1	PB1 domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr02g1039009.1	sec-independent protein translocase protein TATC. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr02g1198014.1	RING-CH-type domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.699906165358609	NA	NA
Niben261Chr02g1263003.1	RING-type domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr02g1332005.1	protein NRT1/ PTR FAMILY 1.2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr02g1363011.1	Bifunctional nuclease 2"	NA	0.881448616551277	NA	NA	NA	0.667450457325342	0.706999078965353	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr02g1471004.1	Chloroplast post-illumination chlorophyll fluorescence increase protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr03g0010024.1	High mobility group b protein 6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr03g0033001.1	serine/threonine-protein kinase WNK8-like isoform X1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr03g0088003.1	Plant UBX domain-containing protein 8"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.621934576198386	NA	NA	NA
Niben261Chr03g0116019.1	IRK-interacting protein"	NA	NA	NA	NA	-0.828825141536672	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr03g0124011.1	protein ACCUMULATION AND REPLICATION OF CHLOROPLASTS 6. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr03g0143001.1	ER membrane protein complex subunit 6"	NA	NA	NA	NA	0.647045258908901	0.717045146072629	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr03g0170015.1	Prolyl 4-hydroxylase alpha subunit"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
